,id,utme,utmn,strat_unit,strat_unit_symbol,unit_local,tecunit,era,period,strat_age,gp_suite,fm_lithodm,mem_phase,rock_class,rock_code,rock_type,remarks,rk_char,rk_char_cd,age_max_g,age_min_g,age_stratigraphic,epoch,stage,age_max_t,age_max_t_range?,age_min_t,age_min_t_range?,age_desc,age_method,age_remarks,belt,terrane,basin,basin_age,ckout_by,ckout_date,ckout_tag,mp_id,project,src_id,src_ref,note,strat_age_max,strat_age_min
714,HOY_1715,345995,5464538,JNgd,,mJgd,,Mesozoic,Jurassic,Jurassic,Nelson plutonic suite,,,intrusive rocks,gd,"hornblende granodiorite, medium grained, massive",,,,Middle Jurassic,Jurassic,Middle Jurassic,Middle Jurassic,Callovian,163.7,,162.7,,163.7 ± 1.0 Ma,U-Pb zircon,"Ref: Hoy, T., R. Friedman and Gabites, J. (2020): Porphyry, base-metal and gold potential in the Boundary area, southern B.C.; Geoscience BC, Summary of Activities 2019, Report 2020-1.  Sample G-200 dated by R. Friedman, UBC ",Omineca,Post Accretionary,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Jurassic,
715,HOY_1716,345599,5463135,CPAsf,,Pqz / P1,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Attwood Formation,,metamorphic rocks,sf,"impure quartzite, argillite, siltstone, calc-silicate schist",,,,,,,,,,,,,,,,Omineca,Post Accretionary,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Carboniferous,Permian
716,HOY_1717,345122,5462949,EPKRvs,,Ex-l-tf,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,vs,"Crystal lithic tuff, mangetite bearing; granite lapilli",alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
717,HOY_1718,344563,5462588,EPKRsg,,Ebx,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,sedimentary rocks,sg,breccia; dominated by angular clasts of granite,alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
718,HOY_1719,344278,5463077,EPKRva,,Efp-py/mEv,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,va,"feldspar ± pyroxene flows, intercalated with tuff and breccia",alteration related to Chenier porphyry prospect,,,,,Paleogene,Eocene,,51.92,,50.98,,51.42 ± 0.45 Ma,U-Pb zircon,"Ref: Hoy, T., R. Friedman and Gabites, J. (2020): Porphyry, base-metal and gold potential in the Boundary area, southern B.C.; Geoscience BC, Summary of Activities 2019, Report 2020-1.  Sample G-200 dated by R. Friedman, UBC ",Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
719,HOY_1720,343596,5463985,EPKRvpy,,Etf-bx/mEvf,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,vpy,tuff-breccia; polymictic felsic crystal-lithic felsic tuff ,alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
720,HOY_1721,344674,5464445,EPKRst,,Ecg,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,sedimentary rocks,st,"massive conglomerate, interlayered with volcanic sandstone",alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
721,HOY_1722,345145,5464300,EPKRva,,Efp-py/mEv,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,va,"feldspar ± pyroxene flows, intercalated with tuff and breccia",alteration related to Chenier porphyry prospect,,,,,Paleogene,Eocene,,51.92,,50.98,,51.45 ± 0.47 Ma,U-Pb zircon,"Ref: Hoy, T., R. Friedman and Gabites, J. (2020): Porphyry, base-metal and gold potential in the Boundary area, southern B.C.; Geoscience BC, Summary of Activities 2019, Report 2020-1.  Sample G-200 dated by R. Friedman, UBC ",Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
722,HOY_1723,345122,5463712,EPKRvs,,Ex-l-tf,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,vs,"Crystal lithic tuff, mangetite bearing; granite lapilli",alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
723,HOY_1724,345052,5463403,EPKRva,,Efp-py/mEv,,Cenozoic,Eocene,Eocene,Penticton Group,Kettle River and Marron formations,,volcanic rocks,va,"feldspar ± pyroxene flows, intercalated with tuff and breccia",alteration related to Chenier porphyry prospect,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,revision,Penticton,Boundary,,"Höy, T., 2007. Geology and rock geochemistry, Chenier property, Kelly Creek area, southern B.C., B.C. MEMPR, Assess rept. 28960; Thompson, R.I., Cook, F., and Hetherington, R., 2018, CuAu property, Kelly River area, southcentral B.C., B.C. MEMPR, Assess rept 37196; .",,Eocene,
724,HOY_1725,328230,5474249,ECds,,Ey,,Cenozoic,Eocene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,"syenite, monzonite, quartz monzonite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,
725,HOY_1726,335789,5463689,PzPlognm,,ggn,,Paleozoic to Cenozoic,Eocene to Carboniferous,Eocene to Carboniferous,Okanagan gneiss,,,metamorphic rocks,ognm,"Orthogneiss, including JNgd and Paleocene Okanagan batholith; may include paragneiss of Anarchist schist, gabbro and leucosome,",may be dominantly orthogneiss derived from Okanagan batholith rocks,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,Carboniferous
726,HOY_1727,326550,5463209,EPKRst,,Esb,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation ,Springbrook Formation,sedimentary rocks,st,conglomerate and breccia; polymictic ,,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,
727,HOY_1728,331229,5462929,EPMavd,,Em,,Cenozoic,Paleogene,Eocene,Penticton Group,Marama Formation,,volcanic rocks,avd,"dacite domes, lava, dacite; aphanitic and massive",,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,
728,HOY_1729,330389,5461529,EPKRst,,Esb,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation ,Springbrook Formation,sedimentary rocks,st,conglomerate and breccia; polymictic ,,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,
729,HOY_1730,329230,5460649,PzPlognm,,ggn,,Paleozoic to Cenozoic,Eocene to Carboniferous,Eocene to Carboniferous,Okanagan gneiss,,,metamorphic rocks,ognm,"Orthogneiss, including JNgd and Paleocene Okanagan batholith; may include paragneiss of Anarchist schist, gabbro and leucosome",may be dominantly orthogneiss derived from Okanagan batholith rocks,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,Carboniferous
730,HOY_1731,339509,5462049,CPAsv,,CPA,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Anarchist schist,,metamorphic rocks,vsm,"undifferentiated amphibolite, greenstone, quartz-chlorite schist, quartz-biotite schist; minor peridotite",,,,,,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Carboniferous,Permian
731,HOY_1732,352714,5475532,EPMvta,,EPm,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vta,andesite and trachyandesite; minor tuff,,,,,,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2021-11-01,,Penticton,Okanagan,,"Okulitch, A.V., 2013, Geology, Okanagan watershed, British Columbia; GSC, Open file 6839, scale 1:100,000",,Eocene,
732,HOY_1733,352117,5468015,PePgg,,Eg,,Cenozoic,Paleogene,Paleocene,Okanagan batholith,Taurus Lake intrusion,,intrusive rocks,gg,"granite, massive to porphyritic, ",,,,Upper Cretaceous,Paleocene,,,,,,,,,,,Omineca ,Post accretionary,,,T. Høy,2020-02-02,,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Paleocene,
733,HOY_1734,365615,5470757,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
734,HOY_1735,365089,5474286,CPWvf,,Pv,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,Crouse Creek member,volcanic rocks,vf,"mafic volcanic rocks; feldspar phyric flows, volcaniclastics; minor limestone",,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
735,HOY_1736,365563,5474112,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
736,HOY_1737,364754,5480239,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided metavolcanics and argillite,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-30,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
737,HOY_1738,363915,5479741,JNdq,,Jd,,Mesozoic,Jurassic,Lower Jurassic,Nelson plutonic suite,,,intrusive rocks,dq,"massive to porphyritic quartz diorite, granodiorite, diorite, minor granite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Omineca Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Lower Jurassic,
738,HOY_1739,364750,5478382,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-30,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
739,HOY_1740,361217,5477747,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
740,HOY_1741,364245,5475959,JNdq,,Jd,,Mesozoic,Jurassic,Lower Jurassic,Nelson plutonic suite,,,intrusive rocks,dq,"massive to porphyritic quartz diorite, granodiorite, diorite, minor granite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post Accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Lower Jurassic,
741,HOY_1742,363399,5469994,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb," basal conglomerate, grit and sandstone",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
742,HOY_1743,362656,5469938,EPMvta,,Epm,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vta,"Undivided, mainly alkalic volcanic rocks",,,,Eocene,Eocene,Paleogene,Eocene,,58,,52.0,,55.0 ± 3.0 Ma,Ar-Ar mineral,Range in Ar-Ar dates from correlative units,Omineca,Overlap,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
743,HOY_1744,362822,5465784,EPKRscb,,Epk,,Cenozoic,Paleogene,Eocene,Penticton Group,Kettle River Formation,,sedimentary rocks,scb,"coarse basal conglomerate, grit and sandstone",,,,Eocene,Eocene,,,,,,,,,,,Omineca,Overlap,,,T. Høy,2020-01-27,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
744,HOY_1745,358629,5457372,EPMvta,,Epm,,Cenozoic,Paleogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vta,"Undivided, mainly alkalic volcanic rocks",,,,Eocene,Eocene,Paleogene,Paleocene,,60,,58.4,,59.2 ± 0.8 Ma,Ar-Ar plagioclase,An Ar-Ar plagioclase date of 59.2 Ma ± 0.8 was determined by J. Gabites (UBC) from the base of the Marron Formation,Omineca,Overlap,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
745,HOY_1746,362057,5460810,PePgg,,Eg,,Cenozoic,Paleogene,Paleocene,Okanagan batholith,Taurus Lake intrusion,,intrusive rocks,gg,"granite, massive to porphyritic, ",,,,Upper Cretaceous,Paleocene,,,,,,,,,,,Omineca ,Post accretionary,,,T. Høy,2020-02-02,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Paleocene,
746,HOY_1747,384190,5477369,ECds,,Ec,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,Paleogene,Eocene,,51.6,,50.6,,51.1 ± 0.5 Ma,U-Pb zircon,"Ref: Carr, S.D. and Parkinson, D.L. (1989): Eocene stratigraphy, age of the Coryell batholith, and extensional faults in the Granby valley, southern B.C.; GSC, Current Research, Paper 89-1E, p. 79-87. ",Omineca ,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
747,HOY_1748,375130,5456827,ECds,,Ec,,Cenozoic,Paleogene,Eocene,Coryell plutonic suite,,,intrusive rocks,ds,syenitic to monzonitic intrusive,,,,Eocene,Eocene,,,,,,,,,,,Omineca ,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Tempelman-Kluit, D. J., 1989, Geology, Penticton, British Columbia; GSC Map 1736A",,Eocene,
748,HOY_1749,362637,5484567,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
749,HOY_1750,362528,5481747,JNhd,,Jdp,,Mesozoic,Jurassic,Middle Jurassic,,,,intrusive rocks,hd,hornblende-plagioclase diorite dyke,,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Middle Jurassic,
750,HOY_1751,362812,5481190,JNhd,,Jdp,,Mesozoic,Jurassic,Middle Jurassic,,,,intrusive rocks,hd,hornblende-plagioclase diorite dyke,,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Middle Jurassic,
751,HOY_1752,362912,5481000,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
752,HOY_1753,362784,5480542,JNhd,,Jdp,,Mesozoic,Jurassic,Middle Jurassic,,,,intrusive rocks,hd,hornblende-plagioclase diorite dyke,,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2016, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Middle Jurassic,
753,HOY_1754,363295,5480919,CPWsv,,Pw,,Paleozoic,Carboniferous to Permian,Carboniferous to Permian,,Wallace Formation,,sedimentary rocks,sv,undivided sedimentary and volcanic rocks,,,,carboniferous,Permian,,,,,,,,,,,Omineca,Quesnellia,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2016, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Carboniferous,Permian
754,HOY_1755,362805,5479592,JNhd,,Jdp,,Mesozoic,Jurassic,Middle Jurassic,,,,intrusive rocks,hd,hornblende-plagioclase diorite dyke,,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2016, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Middle Jurassic,
755,HOY_1756,364057,5477401,EPMvta,,Epm,,Cenozoic,Neogene,Eocene,Penticton Group,Marron Formation,,volcanic rocks,vta,"Undivided, mainly alkalic volcanic rocks",,,,Eocene,Eocene,,,,58,,52.0,,,Ar-Ar mineral,Range in Ar-Ar dates from correlative units,Omineca,Overlap,,,T. Høy,2020-01-23,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2016, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Eocene,
756,HOY_1757,361572,5480563,JNdq,,Jd,,Mesozoic,Jurassic,Lower Jurassic,Nelson plutonic suite,,,intrusive rocks,dq,"massive to porphyritic quartz diorite, granodiorite, diorite, minor granite",,,,Lower Jurassic,Middle Jurassic,,,,,,,,,,,Omineca,Omineca Post accretionary,,,T. Høy,2020-01-28,revision,Penticton,Boundary,,"Høy, T. and Jackaman, W., 2017, Geology of the Almond Mountain map sheet, Geoscience BC map 2016-08",,Lower Jurassic,
